Wall time,Step,Value
1553027736.7217863,5,60.18226623535156
1553027915.0407662,18,15.955106735229492
1553027999.3272467,24,5.941313743591309
1553028010.9938474,40,-25.37282943725586
1553028012.417141,42,-40.415252685546875
1553028014.626149,45,-38.890525817871094
1553028020.479729,53,-27.911060333251953
1553028022.7087545,56,-39.97732162475586
1553028033.706061,71,-6.937385082244873
1553028035.8430023,74,-22.365814208984375
1553028049.9294446,94,-28.75494384765625
1553028055.6037672,102,-27.84954071044922
1553028058.4513547,106,-22.12432098388672
1553028072.4974458,126,8.261260986328125
1553028081.70174,139,-10.643876075744629
1553028089.4988918,150,-14.001850128173828
1553028093.0260956,155,5.098371505737305
1553028094.5554852,158,4.368996620178223
1553028102.7909682,167,-8.847846984863281
1553028110.5860522,178,4.746965408325195
1553028114.163302,183,10.849042892456055
1553028115.5845933,185,13.266349792480469
1553028116.3082652,186,11.686038970947266
1553028119.148494,190,10.696295738220215
1553028124.7205849,198,-2.736372947692871
1553028131.0123029,207,0.41647058725357056
1553028134.4694443,212,3.9804253578186035
1553028142.2575207,223,-4.075518608093262
1553028146.678695,229,1.0652724504470825
1553028150.1715343,234,2.9357810020446777
1553028160.5598981,249,7.0987138748168945
1553028164.7708066,255,7.311699867248535
1553028168.2599766,260,13.143885612487793
1553028173.1440482,267,12.540376663208008
1553028176.0411956,271,0.8017324209213257
1553028177.43246,273,-7.433487892150879
1553028190.7301047,292,8.23051929473877
1553028194.202299,297,-2.7923429012298584
1553028198.404105,303,11.896371841430664
1553028202.021105,308,-5.531891345977783
1553028203.4143846,310,2.737114906311035
1553028209.0835483,318,0.4794181287288666
1553028217.497194,330,-10.194734573364258
1553028223.8169367,339,-5.412321090698242
1553028229.381993,347,3.632981777191162
1553028240.7019205,363,10.79376220703125
1553028243.649122,367,-7.299534320831299
1553028251.0837958,377,11.97767448425293
1553028283.243844,421,4.873816013336182
1553028283.9665015,422,3.9950668811798096
1553028295.9605951,439,6.479369640350342
1553028297.3668718,441,2.1405463218688965
1553028298.0565233,442,4.566811561584473
1553028300.1924908,445,-1.2974822521209717
1553028310.6771498,460,2.961836576461792
1553028312.7966812,463,1.7834330797195435
1553028313.487309,464,-5.950728416442871
1553028320.518697,474,6.7323126792907715
1553028332.9475398,491,5.970370292663574
1553028334.3267932,493,4.866389274597168
1553028362.398301,514,4.286066055297852
1553028364.4962077,517,-4.973011016845703
1553028370.0512688,525,-3.424015522003174
1553028374.2240472,531,6.7183332443237305
1553028375.6073036,533,-2.7082180976867676
1553028377.7432723,536,12.961923599243164
1553028381.9420571,542,2.160407543182373
1553028385.4022014,547,-5.981843948364258
