Wall time,Step,Value
1553027660.1513855,42,62.763343811035156
1553027660.5707672,45,88.35055541992188
1553027664.098986,71,91.18179321289062
1553027667.2808774,94,74.454833984375
1553027677.2809641,167,87.46168518066406
1553027685.8597598,229,102.43675994873047
1553027686.5393653,234,96.37081909179688
1553027689.4612038,255,101.37104034423828
1553027692.1386368,273,119.72296905517578
1553027696.9930477,308,78.38481140136719
1553027697.2622924,310,80.15530395507812
1553027698.3562868,318,106.09986877441406
1553027719.6075842,474,91.83206176757812
1553027728.0735722,536,97.93362426757812
1553027733.9807518,579,66.40060424804688
1553027734.9311244,586,109.07652282714844
1553027741.4568026,634,107.42176055908203
1553027743.254501,647,107.86837768554688
1553027746.6155558,671,76.9638671875
1553027752.7191012,714,91.89535522460938
1553027753.8301108,722,101.43267822265625
1553027762.7532198,785,114.34501647949219
1553027765.088341,802,133.6181640625
1553027765.9040818,808,91.7113037109375
1553027769.7155457,836,81.6333236694336
1553027788.2236505,971,87.57633209228516
1553027794.0919824,1014,100.03279113769531
1553027801.1058402,1066,78.20597839355469
1553027806.263527,1104,79.50408935546875
1553027816.5648043,1180,78.16650390625
1553027827.5888221,1261,90.99127960205078
1553027835.0866363,1316,114.93638610839844
1553027835.4910026,1319,88.62763977050781
1553027837.377717,1333,90.22569274902344
1553027837.915206,1337,89.92411804199219
1553027844.425121,1385,98.65934753417969
1553027845.3669002,1392,89.70892333984375
1553027851.3483365,1436,76.09730529785156
1553027855.3925178,1466,70.32430267333984
1553027863.3027067,1523,74.93427276611328
1553027867.4734957,1552,76.57427215576172
1553027869.6985183,1568,65.95489501953125
1553027871.8564787,1584,90.43161010742188
1553027886.609522,1691,83.07549285888672
1553027892.47285,1734,63.33088684082031
1553027892.8822224,1737,83.06161499023438
1553027907.4368563,1844,73.00566101074219
1553027910.4465911,1866,79.83645629882812
1553027911.9449527,1877,71.3231201171875
1553027917.5910885,1917,63.57984161376953
1553027919.9727356,1934,65.24895477294922
1553027921.7488573,1947,63.861366271972656
1553027934.0101902,2036,78.50871276855469
1553027942.1907349,2096,63.213993072509766
1553027954.696098,2187,59.801658630371094
1553027956.4516938,2199,74.66166687011719
1553027960.9844043,2231,66.16512298583984
1553027961.8702123,2237,68.64705657958984
1553027965.4574685,2262,55.762481689453125
1553027971.9193404,2307,55.75045394897461
1553027983.5459065,2389,65.35136413574219
1553027990.231981,2436,60.499420166015625
1553027992.682208,2453,50.46495819091797
1553027992.9514651,2455,66.30388641357422
1553027993.6911244,2460,46.06586456298828
1553027997.1852994,2485,48.63924026489258
1553027997.334435,2486,61.817901611328125
1553027999.1620965,2498,45.75046920776367
1553027999.8947625,2503,51.726348876953125
1553028004.1316118,2532,42.8189582824707
1553028006.3005838,2547,25.721216201782227
1553028007.1633663,2553,34.28021240234375
1553028026.5332847,2685,11.880029678344727
1553028034.5548306,2740,10.329574584960938
1553028066.5840724,2967,2.515561580657959
1553028076.6021755,3038,2.704137086868286
1553028077.0315788,3041,2.670060157775879
1553028085.1799,3099,2.100947856903076
1553028093.9989924,3161,1.7020282745361328
1553028105.5574822,3230,1.9431533813476562
1553028107.5232687,3244,1.761993408203125
1553028107.8145342,3246,2.769413471221924
1553028107.9466531,3247,1.2972913980484009
1553028116.282241,3305,1.6673402786254883
1553028140.7751873,3480,1.4597290754318237
1553028160.2686336,3618,1.582103967666626
1553028160.5348756,3620,1.3231205940246582
1553028167.5443265,3670,1.3112399578094482
1553028177.5655944,3741,1.3647105693817139
1553028184.8380456,3793,1.199098825454712
1553028187.787782,3814,1.292994737625122
1553028188.7677317,3821,1.5471222400665283
1553028203.8637798,3928,1.7707207202911377
1553028207.7943776,3956,1.0299490690231323
1553028211.7479694,3984,1.1655833721160889
1553028219.0536087,4036,1.1697300672531128
1553028227.6634321,4098,1.3709888458251953
1553028241.5372026,4196,1.260627031326294
1553028246.1957188,4227,1.312270164489746
1553028246.9103546,4232,1.21744966506958
1553028259.6725998,4317,1.4072003364562988
1553028259.9938922,4319,1.4072749614715576
1553028272.0453498,4400,1.3122295141220093
1553028284.9373848,4492,1.0021629333496094
1553028287.3366914,4509,1.1131819486618042
1553028290.2784169,4530,1.2698297500610352
1553028309.0936852,4664,1.198857307434082
1553028309.6501908,4668,0.7341551780700684
1553028310.8112724,4676,1.1793349981307983
1553028326.7188797,4788,0.8796254396438599
1553028328.78776,4802,0.9393042325973511
1553028334.3017704,4840,1.1754977703094482
1553028335.9913058,4852,0.7365821599960327
1553028342.0378,4894,1.5516443252563477
1553028352.683487,4971,1.4343162775039673
1553028363.7795565,5050,1.2554380893707275
1553028364.0688329,5052,0.7204357385635376
1553028371.5866501,5106,1.0759313106536865
1553028375.449161,5134,1.0249193906784058
1553028390.2115712,5239,0.812739908695221
1553028404.9854734,5345,1.3306589126586914
1553028406.9542627,5359,0.7543284893035889
1553028415.540063,5420,1.171281099319458
1553028434.119642,5549,0.8904563188552856
1553028452.3456428,5679,0.8867772221565247
1553028458.4872828,5723,0.698257565498352
1553028470.4281454,5808,0.741661012172699
1553028473.2006235,5828,1.1551613807678223
1553028478.320305,5864,0.8645312786102295
1553028479.297192,5871,0.8104782104492188
1553028484.3197565,5907,0.5639090538024902
1553028487.295461,5928,0.6199358105659485
1553028495.963858,5990,1.0690670013427734
1553028498.7575243,6010,0.7434027194976807
1553028514.3236983,6121,0.7398174405097961
1553028515.6989486,6131,0.7332282066345215
1553028525.3063946,6200,0.7495521306991577
1553028527.1430633,6213,0.6908045411109924
1553028527.963809,6219,0.6989377737045288
1553028529.8265018,6232,0.4778146743774414
1553028537.9531298,6289,0.7508959770202637
1553028541.2340982,6312,0.7042091488838196
1553028552.4592986,6376,0.7971020936965942
1553028573.333073,6520,0.7034465074539185
1553028580.990031,6574,0.6814730167388916
1553028585.1838417,6603,0.8140929341316223
1553028592.9599695,6657,1.0051498413085938
1553028598.62712,6696,0.6935440301895142
1553028599.0715234,6699,0.5517963767051697
1553028600.758056,6711,0.6759985089302063
1553028605.2511384,6742,0.9194833040237427
1553028620.8703449,6854,0.7174911499023438
1553028636.5479472,6966,0.8233556747436523
1553028640.2159119,6992,0.886221170425415
