Wall time,Step,Value
1553022606.0193305,8340,-0.27627378702163696
1553022618.7552874,8360,-0.40089675784111023
1553022620.7160692,8363,-0.2655627429485321
1553022623.8989623,8368,-0.3671896159648895
1553022629.6354904,8377,-0.2404843121767044
1553022674.2623882,8447,-0.3686252236366272
1553022687.048036,8467,-0.33122819662094116
1553022687.6555867,8468,-0.37503781914711
1553022688.8699207,8470,-0.42711761593818665
1553022697.8364658,8484,-0.340177059173584
1553022700.4119275,8488,-0.3705919682979584
1553022706.180182,8497,-0.1706748604774475
1553022706.788735,8498,-0.2259323000907898
1553022709.9826245,8503,-0.3783659338951111
1553022713.161942,8508,-0.4071502685546875
1553022722.692024,8523,-0.3437020480632782
1553022742.4793804,8554,-0.42606666684150696
1553022750.0682895,8566,-0.4091135561466217
1553022754.5953903,8573,-0.36148473620414734
1553022757.7732778,8578,-0.3244341313838959
1553022766.7414405,8592,-0.2902699112892151
1553022772.3695407,8601,-0.33186933398246765
1553022789.0521705,8627,-0.2603788673877716
1553022793.4681833,8634,-0.38259848952293396
1553022794.0757363,8635,-0.4583354890346527
1553022799.8532243,8644,-0.3350839614868164
1553022824.2314496,8682,-0.30637332797050476
1553022829.27795,8690,-0.33523374795913696
1553022829.8875034,8691,-0.43001216650009155
1553022832.4668477,8695,-0.4164165258407593
1553022852.9393349,8727,-0.28022727370262146
1553022882.8538747,8774,-0.37757205963134766
1553022885.4162014,8778,-0.3441552519798279
1553022899.9615533,8801,-0.42850828170776367
1553022911.557155,8819,-0.38524600863456726
1553022913.5159347,8822,-0.2621125876903534
1553022926.8362062,8843,-0.400166392326355
1553022933.8806682,8854,-0.2648960053920746
1553022949.2197387,8878,-0.3694710433483124
1553022953.6363552,8885,-0.33429908752441406
1553022964.57348,8902,-0.17396990954875946
1553022965.81014,8904,-0.3758205771446228
1553022967.7829328,8907,-0.3317710757255554
1553022981.2531862,8928,-0.33070677518844604
1553022982.4692912,8930,-0.39273443818092346
1553022985.6451638,8935,-0.3872005045413971
1553022992.6535325,8946,-0.42179229855537415
1553023000.3845708,8958,-0.360899955034256
1553023011.1503854,8975,-0.43084287643432617
1553023022.639721,8993,-0.335813969373703
1553023026.4214115,8999,-0.41017135977745056
1553023032.8079438,9009,-0.27366313338279724
1553023044.33149,9027,-0.2641144394874573
1553023044.9380207,9028,-0.12101316452026367
1553023062.1064434,9055,-0.3628450036048889
1553023067.3101711,9063,-0.3562207818031311
1553023073.7092829,9073,-0.34969478845596313
1553023080.6582618,9084,-0.3655720055103302
1553023094.034548,9105,-0.4021105170249939
1553023105.5876768,9123,-0.34578222036361694
1553023125.9630432,9155,-0.32398658990859985
1553023130.519195,9162,-0.3182026147842407
1553023163.5435293,9214,-0.4181690216064453
1553023164.7611535,9216,-0.41141554713249207
1553023171.1395702,9226,-0.3789948523044586
1553023175.6958385,9233,-0.359616756439209
1553023192.8904936,9260,-0.39193764328956604
1553023206.2446287,9281,-0.18401212990283966
1553023212.6414413,9291,-0.4194854199886322
1553023222.9718285,9307,-0.33894720673561096
1553023224.1979423,9309,-0.36503326892852783
1553023228.6349742,9316,-0.3788282573223114
1553023249.239711,9348,-0.27719566226005554
1553023252.4166327,9353,-0.2990783154964447
1553023259.3779583,9364,-0.3772050440311432
1553023262.5528436,9369,-0.39444175362586975
1553023289.9873862,9412,-0.21316011250019073
1553023291.8220527,9415,-0.35453763604164124
1553023304.5718439,9435,-0.24636247754096985
1553023308.359354,9441,-0.374855101108551
1553023309.1020427,9442,-0.32672354578971863
1553023325.638247,9468,-0.32890135049819946
1553023330.0372446,9475,-0.33141592144966125
1553023372.9863086,9538,0.014807975850999355
1553023378.6254325,9547,-0.44686779379844666
1553023383.1655598,9554,-0.3237350285053253
1553023389.5777485,9564,-0.3234207034111023
1553023391.398402,9567,-0.36342567205429077
1553023405.5039568,9589,-0.3308093249797821
1553023412.5263627,9600,-0.3675546944141388
1553023419.5025716,9611,-0.3820740878582001
1553023427.2314394,9623,-0.2760975956916809
1553023427.8389916,9624,-0.2875947654247284
1553023429.7096918,9627,-0.32995671033859253
1553023445.0042017,9651,-0.34601789712905884
1553023448.817767,9657,-0.38736286759376526
1553023463.5443516,9680,-0.38131046295166016
1553023469.8838544,9690,-0.399452805519104
1553023475.0441442,9698,-0.023598331958055496
1553023513.9481947,9759,-0.37121355533599854
1553023519.7124708,9768,-0.2179410308599472
1553023525.3425734,9777,-0.41092970967292786
1553023547.6970408,9812,-0.35406073927879333
1553023565.5576606,9840,-0.3773253560066223
1553023567.511151,9843,-0.2282112091779709
1553023592.9386644,9883,-0.3090935945510864
1553023608.1717477,9907,-0.3735070824623108
1553023649.6263015,9972,-0.35081973671913147
1553023676.4621058,10014,-0.30410921573638916
1553023699.4189296,10050,-0.35171785950660706
1553023702.6069427,10055,-0.3822672665119171
1553023703.213494,10056,-0.42746347188949585
