Wall time,Step,Value
1553017342.876566,18,1.7452013492584229
1553017357.7670407,42,2.8011093139648438
1553017359.620725,45,0.5413584113121033
1553017366.4979615,56,0.7247486114501953
1553017375.806433,71,1.7890524864196777
1553017390.4677424,94,0.5358788371086121
1553017428.3329117,155,0.5142074823379517
1553017430.2136211,158,2.658465623855591
1553017435.721627,167,0.35972660779953003
1553017473.7643979,229,0.40190690755844116
1553017476.808352,234,0.09974945336580276
1553017489.6737814,255,2.592036724090576
1553017492.7185483,260,1.3780232667922974
1553017496.9977224,267,0.8402454853057861
1553017500.7198117,273,2.340487480163574
1553017522.3079839,308,0.11827737092971802
1553017523.5230882,310,0.22514651715755463
1553017528.3995147,318,0.18108201026916504
1553017546.132651,347,0.9220001101493835
1553017558.3370447,367,2.3467516899108887
1553017591.5156078,421,0.6476936340332031
1553017592.1441784,422,0.9075608253479004
1553017604.4176333,442,0.1455238163471222
1553017615.4025338,460,0.5060770511627197
1553017623.9354465,474,0.49593254923820496
1553017662.0136795,536,0.16259068250656128
1553017678.5439084,563,0.21733573079109192
1553017688.3028004,579,0.3709547221660614
1553017692.5643804,586,1.3977038860321045
1553017693.1719325,587,0.43032124638557434
1553017713.5178788,620,2.465963363647461
1553017722.050632,634,1.1751155853271484
1553017726.922062,642,1.3124048709869385
1553017729.9949312,647,1.6448006629943848
1553017731.209034,649,1.8713297843933105
1553017738.5687218,661,1.5619707107543945
1553017744.6442425,671,0.15987089276313782
1553017771.021935,714,0.5600123405456543
1553017775.8993537,722,0.22195136547088623
1553017780.790812,730,0.07715444266796112
1553017796.6095598,756,0.7286462187767029
1553017802.0915282,765,0.6412080526351929
1553017804.520736,769,0.06652435660362244
1553017805.7538798,771,0.5672305822372437
1553017814.344591,785,0.25664734840393066
1553017815.5777106,787,1.1565721035003662
1553017819.8656278,794,1.3775653839111328
1553017824.9217348,802,1.3739879131317139
1553017828.5916042,808,0.8542706966400146
1553017845.6791503,836,0.19719180464744568
1553017890.3953087,909,1.3835097551345825
1553017910.5821173,942,0.26623857021331787
1553017912.4026275,945,1.7078783512115479
1553017922.7676508,962,1.3104861974716187
1553017928.25111,971,0.2297397404909134
1553017928.885687,972,1.0934079885482788
1553017932.5290782,978,0.683211624622345
1553017936.1800544,984,0.9525331258773804
1553017947.3172972,1002,0.2895302474498749
1553017949.1559548,1005,0.5506029725074768
1553017954.6329448,1014,0.5315625667572021
1553017984.5607293,1063,0.34725290536880493
1553017986.3823855,1066,0.36333292722702026
1553017990.048533,1072,0.387132853269577
1553017993.6942968,1078,1.0167460441589355
1553018002.8584437,1093,0.846979558467865
1553018006.514995,1099,1.1461503505706787
1553018009.7046528,1104,0.425900936126709
1553018041.395637,1156,1.2102558612823486
1553018044.4261003,1161,0.2190021276473999
1553018045.0326514,1162,1.584460735321045
1553018056.052004,1180,0.4148365259170532
1553018064.0045547,1193,0.24559202790260315
1553018072.0983112,1206,0.421048641204834
1553018095.3816516,1244,2.6597471237182617
1553018105.77142,1261,0.05939461290836334
1553018118.0683196,1281,1.4992380142211914
1553018139.6435106,1316,0.20610001683235168
1553018141.4656844,1319,1.7234126329421997
1553018150.017452,1333,0.524506688117981
1553018152.5015194,1337,1.0157010555267334
1553018181.7968938,1385,0.23081982135772705
1553018186.0678945,1392,1.192343831062317
1553018199.6543267,1414,0.23600271344184875
1553018207.052049,1426,0.4171573519706726
1553018213.1405814,1436,0.40112340450286865
1553018231.4889674,1466,0.854716420173645
1553018238.2300937,1477,1.7701102495193481
1553018243.0965643,1485,0.8998645544052124
1553018246.7759066,1491,1.7403470277786255
1553018266.3944924,1523,0.11474543809890747
1553018284.0605934,1552,0.9428924322128296
1553018293.8235734,1568,0.4225972890853882
1553018303.5444074,1584,0.34526580572128296
1553018305.9726267,1588,0.1182590052485466
1553018316.4742417,1605,0.35004132986068726
1553018337.8778334,1640,0.13513405621051788
1553018363.5627217,1682,0.9187843799591064
1553018369.0368361,1691,0.8361057043075562
1553018372.7523198,1697,0.23755425214767456
1553018375.9282067,1702,1.211104393005371
1553018380.2070947,1709,0.09863173961639404
1553018385.6880887,1718,0.6282534599304199
1553018394.278882,1732,0.2930707335472107
1553018395.5030077,1734,0.13919597864151
1553018397.3662078,1737,1.2929191589355469
1553018402.8767202,1746,0.9304364323616028
1553018424.2244878,1781,0.9831488132476807
1553018439.0192606,1805,0.8210568428039551
1553018451.8801372,1826,0.1673561930656433
1553018462.8726456,1844,0.8164318799972534
1553018468.3576303,1853,0.02706797793507576
1553018476.3056045,1866,0.9870670437812805
1553018478.1278422,1869,0.37124016880989075
1553018483.0244098,1877,0.6428335309028625
1553018507.6143491,1917,0.3544810116291046
1553018518.020224,1934,0.2333546131849289
1553018524.144518,1944,0.1951829046010971
1553018525.9661746,1947,0.5293721556663513
1553018538.1522949,1967,0.8702412843704224
1553018547.8951488,1983,0.1863371729850769
1553018559.0322685,2001,0.6286576986312866
1553018566.3749428,2013,0.4013323187828064
1553018576.7713878,2030,1.2535992860794067
1553018580.43572,2036,0.14963087439537048
1553018603.041667,2073,0.15464332699775696
1553018604.864405,2076,0.5202997922897339
1553018605.475962,2077,0.3631516098976135
1553018610.3745728,2085,0.14881311357021332
1553018612.807879,2089,0.07669022679328918
1553018617.0761185,2096,1.1753461360931396
1553018649.6394453,2149,0.606966495513916
1553018653.9383507,2156,0.24413758516311646
1553018659.4063208,2165,0.5240288972854614
1553018672.8295999,2187,0.5856461524963379
1553018675.2708573,2191,0.4940315783023834
1553018680.1513743,2199,0.4708014726638794
1553018685.215939,2207,0.8124409914016724
1553018687.6851888,2211,0.5130863785743713
1553018699.892281,2231,0.6286160349845886
1553018702.9450555,2236,0.0978422611951828
1553018703.5506184,2237,0.6801365613937378
1553018706.6004376,2242,0.3642834424972534
1553018713.9328535,2254,0.43738460540771484
1553018715.7564976,2257,0.6945003271102905
